,word,count
1091,detalles,1
1092,llevan,4
1093,sufren,1
1094,esposo,1
1095,victorr,1
1096,hectorvet,1
1097,refería,2
1098,pensaba,8
1099,unas,3
1100,cuantas,1
1101,verían,1
1102,perdería,2
1103,mantengo,2
1104,básicamente,1
1105,dejo,2
1106,notas,1
1107,apoyen,1
1108,fran,2
1109,answer,1
1110,di,4
1111,amistad,2
1112,sirvió,1
1113,delrealamaya,1
1114,impulsado,1
1115,accion,2
1116,cosas,11
1117,autocines,1
1118,bodegones,1
1119,nacho,1
1120,etc,10
1121,hice,3
1122,sentía,3
1123,impotente,2
1124,pensé,3
1125,jamás,2
1126,edithro,1
1127,voz,5
1128,oídos,1
1129,leídos,1
1130,imaginé,1
1131,usualmente,1
1132,comento,1
1133,triviales,1
1134,acbc,1
1135,vivían,1
1136,compañero,3
1137,fabupipolvi,1
1138,buen,9
1139,pensamientos,2
1140,iguales,3
1141,mundo,16
1142,ello,2
1143,perder,8
1144,tanta,9
1145,impunidad,1
1146,invito,4
1147,emilsari,1
1148,canción,2
1149,„los,1
1150,dolores,1
1151,hembra,1
1152,dagazot,1
1153,carlar,1
1154,madre,9
1155,pesada,2
1156,adelaidapdf,1
1157,adelaida,1
1158,suelo,1
1159,migas,1
1160,pan,4
1161,perderme,1
1162,cynthiamaria,1
1163,piden,1
1164,sabarita,1
1165,dlaraf,1
1166,naturalmagicmx,1
1167,sorprendido,1
1168,respuesta,8
1169,norte,1
1170,ayudar,4
1171,liberenadenostenes,1
1172,razón,5
1173,alejandroarcia,1
1174,pepeclavijoa,1
1175,soyfdelrincon,1
1176,requenacnn,1
1177,sensibilizó,1
1178,universidad,1
1179,podemos,3
1180,postura,1
1181,motivo,1
1182,apoyarla,1
1183,manuelpere,1
1184,infocracia,1
1185,rondonl,2
1186,astuvida,1
1187,ayer,10
1188,indignacion,1
1189,preso,2
1190,distinto,2
1191,oponerse,1
1192,convicción,2
1193,reflejado,1
1194,marcoaureliorsu,1
1195,maty,1
1196,marco,1
1197,tweet,5
1198,impotencia,1
1199,podía,4
1200,hacerlo,5
1201,promovido,1
1202,increíble,3
1203,multiplica,1
1204,lgarban,1
1205,derecho,8
1206,fundamental,4
1207,martinezglock,1
1208,sr,7
1209,martínez,1
1210,industrial,1
1211,ucab,3
1212,trabajaba,2
1213,detención,1
1214,vive,4
1215,debería,4
1216,privado,1
1217,votohonrado,1
1218,tovenezuela,1
1219,foropenal,1
1220,presidencia,1
1221,oea,1
1222,europarl,1
1223,southcom,1
1224,mikepompeo,1
1225,acabo,3
1226,confirmar,2
1227,pequeña,1
1228,puedes,3
1229,ensordecedor,1
1230,conciencia,1
1231,poder,10
1232,opté,1
1233,decirlo,3
1234,oye,2
1235,delpinojuan,1
1236,delpino,1
1237,delito,1
1238,sociedad,1
1239,justa,1
1240,respeta,2
1241,libre,1
1242,llego,3
1243,peso”,1
1244,impulsar,1
1245,mediaticamente,1
1246,aún,11
1247,quijada,1
1248,sacado,2
1249,hogar,1
