tweet,tweet_tokenized
Exigimos saber el paradero de @LuisCarlos desaparecido desde las 5:30 PM de hoy. #Venezuela  #DóndeEstáLuisCarlos,"['exigimos', 'saber', 'paradero', 'luiscarlos', 'desaparecido', 'pm', 'hoy', 'venezuela', 'dóndeestáluiscarlos']"
#DondeEstaLuisCarlos,['dondeestaluiscarlos']
@ackeloun Sí,['ackeloun']
Ayer no tuve señal Movistar desde que pisé Maiquetía. Hoy se restableció la conexión. La verdad fue desesperante y triste ver y vivir los estragos del apagón en el aeropuerto. Al menos ya hoy hay luz #Venezuela,"['ayer', 'señal', 'movistar', 'pisé', 'maiquetía', 'hoy', 'restableció', 'conexión', 'verdad', 'desesperante', 'triste', 'ver', 'vivir', 'estragos', 'apagón', 'aeropuerto', 'menos', 'hoy', 'luz', 'venezuela']"
#8Mar ayer en el aeropuerto internacional de #Maiquetía no cabían los pasajeros esperando que llegara la luz. Todos los vuelos habían sido cancelados a la espera de la energía eléctrica.  https://t.co/Mz4f01UJmG,"['mar', 'ayer', 'aeropuerto', 'internacional', 'maiquetía', 'cabían', 'pasajeros', 'esperando', 'llegara', 'luz', 'vuelos', 'sido', 'cancelados', 'espera', 'energía', 'eléctrica']"
"#8Mar así funcionaba el aeropuerto de Maiquetía #SinLuz. La cinta corría con la energía de la planta, mientras el aeropuerto estaba a oscuras. #Venezuela  https://t.co/upfTF6fgTh","['mar', 'así', 'funcionaba', 'aeropuerto', 'maiquetía', 'sinluz', 'cinta', 'corría', 'energía', 'planta', 'mientras', 'aeropuerto', 'oscuras', 'venezuela']"
Así estuvo ayer #8Mar el aeropuerto nacional de #Maiquetía #SinLuz. Fotos de las 3:30pm  https://t.co/BdYfHZofc1,"['así', 'ayer', 'mar', 'aeropuerto', 'nacional', 'maiquetía', 'sinluz', 'fotos', 'pm']"
4:04 AM #CiudadGuayana sigue #SinLuz hace 3 horas,"['am', 'ciudadguayana', 'sigue', 'sinluz', 'hace', 'horas']"
@gelmarsoto @AurelisConTwtt Total!! Al menos eso...,"['gelmarsoto', 'aureliscontwtt', 'total', 'menos']"
2:05 AM la luz llegó por segundos em Alta Vista y se volvió a ir #SinLuz #PuertoOrdaz,"['am', 'luz', 'llegó', 'segundos', 'em', 'alta', 'vista', 'volvió', 'ir', 'sinluz', 'puertoordaz']"
#CiudadGuayana #SinLuz,"['ciudadguayana', 'sinluz']"
#CiudadGuayana #SinLuz,"['ciudadguayana', 'sinluz']"
@EMERSONDMARTINE :'(,['emersondmartine']
#SinLuz en (al menos) parte de #PuertoOrdaz desde hace 20min.  #8Mar #Bolivar,"['sinluz', 'menos', 'parte', 'puertoordaz', 'hace', 'min', 'mar', 'bolivar']"
Cronología del gobierno de Maduro con las empresas básicas:,"['cronología', 'gobierno', 'maduro', 'empresas', 'básicas']"
#InformarNoEsDelito acá ningún colega tiene permitido entrar a ese hospital ni al Uyapar. Pero negarle la entrada a la prensa no resolverá  la crisis y decadencia que viven los pacientes por falta de recursos #Venezuela,"['informarnoesdelito', 'acá', 'ningún', 'colega', 'permitido', 'entrar', 'hospital', 'uyapar', 'negarle', 'entrada', 'prensa', 'resolverá', 'crisis', 'decadencia', 'viven', 'pacientes', 'falta', 'recursos', 'venezuela']"
#InformarNoEsDelito,['informarnoesdelito']
Incrementan medidas de seguridad en Maiquetía tras anuncio de retorno de Juan Guaidó  https://t.co/6jYHOWkPe0 vía @ElPitazoTV,"['incrementan', 'medidas', 'seguridad', 'maiquetía', 'tras', 'anuncio', 'retorno', 'juan', 'guaidó', 'vía', 'elpitazotv']"
#1Mar La frontera Venezuela-Brasil hoy cumple 8 días cerrada por órden de Maduro. Ayer el gobernador de Bolívar y el gobernador de Roraima sostuvieron una reunión pero todavía no se reabre el paso fronterizo. Del lado venezolano siguen los militares apostados.,"['mar', 'frontera', 'venezuela', 'brasil', 'hoy', 'cumple', 'días', 'cerrada', 'órden', 'maduro', 'ayer', 'gobernador', 'bolívar', 'gobernador', 'roraima', 'sostuvieron', 'reunión', 'todavía', 'reabre', 'paso', 'fronterizo', 'lado', 'venezolano', 'siguen', 'militares', 'apostados']"
Solidaridad con mi colega Alfredo Morales quien es corresponsal de @ElPitazoTV en Aragua y el periodista francés Jean Baptiste. #Venezuela #InformarNoEsDelito,"['solidaridad', 'colega', 'alfredo', 'morales', 'corresponsal', 'elpitazotv', 'aragua', 'periodista', 'francés', 'jean', 'baptiste', 'venezuela', 'informarnoesdelito']"
"La gobernación de Bolívar celebra carnavales ""en paz"", pero hace menos de una semana 5 personas fueron asesinadas en el sur del estado en protestas de oposición en la Gran Sabana. Tres fueron indígenas pemones. #Venezuela","['gobernación', 'bolívar', 'celebra', 'carnavales', 'paz', 'hace', 'menos', 'semana', 'personas', 'asesinadas', 'sur', 'protestas', 'oposición', 'gran', 'sabana', 'tres', 'indígenas', 'pemones', 'venezuela']"
#SeSolicita #Urgente para la señora Luisa Manera (95 años) recluida en la clínica Ceciam 2 ampollas de Estreptoguinasa. #CiudadGuayana vía @LaTuristaKAM  https://t.co/b9zNSq3xKZ,"['sesolicita', 'urgente', 'señora', 'luisa', 'manera', 'años', 'recluida', 'clínica', 'ceciam', 'ampollas', 'estreptoguinasa', 'ciudadguayana', 'vía', 'laturistakam']"
La palabra por D,['palabra']
#InformarNoEsDelito #Venezuela,"['informarnoesdelito', 'venezuela']"
Las imágenes que molestaron a Maduro y por eso ordenó decomisarle los equipos y el material de al grupo de Univisión que lo entrevistaba aquí en #Caracas,"['imágenes', 'molestaron', 'maduro', 'ordenó', 'decomisarle', 'equipos', 'material', 'grupo', 'univisión', 'entrevistaba', 'aquí', 'caracas']"
"@TelloBJr jajaja comerse en familia el contenido entero de una lata de atún, pues!","['tellobjr', 'jajaja', 'comerse', 'familia', 'contenido', 'entero', 'lata', 'atún', 'pues']"
@augustocesar4 Gracias por el dato!,"['augustocesar', 'gracias', 'dato']"
@negrilm igual por aquí...,"['negrilm', 'igual', 'aquí']"
¿Cuándo fue la última vez que se comieron una lata de atún? Hace meses ni siquiera lo venden en los supermercados #Venezuela,"['¿cuándo', 'última', 'vez', 'comieron', 'lata', 'atún', 'hace', 'meses', 'siquiera', 'venden', 'supermercados', 'venezuela']"
"José Gregorio Barrios era de El Tigre. Lo asesinaron el #23F en Sta Elena de Uairén, frente al comando de la GN, durante las protestas. Su familia intenta reunir 250$ que faltan para poder trasladar su cadáver |  https://t.co/owfGh2MGNU","['josé', 'gregorio', 'barrios', 'tigre', 'asesinaron', 'sta', 'elena', 'uairén', 'frente', 'comando', 'gn', 'protestas', 'familia', 'intenta', 'reunir', 'faltan', 'poder', 'trasladar', 'cadáver']"
"El gobernador del estado de Roraima (Brasil), Antonio Denarium, declaró hoy que entre el 22 y 23F ingresaron 18 heridos desde Venezuela (Gran Sabana) casi todos por arma de fuego. Ya no tienen capacidad para atender a más personas   https://t.co/OCgKpjABrf","['gobernador', 'roraima', 'brasil', 'antonio', 'denarium', 'declaró', 'hoy', 'ingresaron', 'heridos', 'venezuela', 'gran', 'sabana', 'casi', 'arma', 'fuego', 'capacidad', 'atender', 'personas']"
"A esto se suma la falta de ambulancias. En enero hubo un accidente en El Callao y por redes sociales pedían vehículos para trasladar a los heridos a San Félix o a Ciudad Bolívar, a 4 o 5 horas de camino, porque no había insumos para atenderlos allí. ¿Hasta cuándo?","['suma', 'falta', 'ambulancias', 'enero', 'accidente', 'callao', 'redes', 'sociales', 'pedían', 'vehículos', 'trasladar', 'heridos', 'san', 'félix', 'ciudad', 'bolívar', 'horas', 'camino', 'insumos', 'atenderlos', 'allí', '¿hasta', 'cuándo']"
En todos los municipios del sur de #Bolivar siempre refieren pacientes al hospital Dr. Raúl Leoni (Guaiparo) en #SanFelix y este centro de salud está colapsado. Su pediátrico tiene 10 meses cerrado y el hospital de adultos carece de todo tipo de insumos.,"['municipios', 'sur', 'bolivar', 'siempre', 'refieren', 'pacientes', 'hospital', 'dr', 'raúl', 'leoni', 'guaiparo', 'sanfelix', 'centro', 'salud', 'colapsado', 'pediátrico', 'meses', 'cerrado', 'hospital', 'adultos', 'carece', 'tipo', 'insumos']"
"La infraestructura hospitalaria en el sur de #Bolívar es muy deficiente.  Ayer y hoy los heridos graves en #SantaElenadeUairén tuvieron que ser trasladados a Boa Vista, en BRASIL, para ser atendidos. En el poblado más cercano del sur de Vzla tampoco hay con insumos médicos","['infraestructura', 'hospitalaria', 'sur', 'bolívar', 'deficiente', 'ayer', 'hoy', 'heridos', 'graves', 'santaelenadeuairén', 'ser', 'trasladados', 'boa', 'vista', 'brasil', 'ser', 'atendidos', 'poblado', 'cercano', 'sur', 'vzla', 'tampoco', 'insumos', 'médicos']"
Más temprano en Santa Elena de Uairén.,"['temprano', 'santa', 'elena', 'uairén']"
"#23FEB Especialmente felicito a mis colegas y compañeros en Sta Elena de Uairén por su esfuerzo. En una ciudad prácticamente sin conectividad, lejana, se han esforzado en cubrir y publicar información confirmada @CarlosSuniagaG @MarcosDavidV @mramirezcabello @Jhoalys @PableOstos","['feb', 'especialmente', 'felicito', 'colegas', 'compañeros', 'sta', 'elena', 'uairén', 'esfuerzo', 'ciudad', 'prácticamente', 'conectividad', 'lejana', 'esforzado', 'cubrir', 'publicar', 'información', 'confirmada', 'carlossuniagag', 'marcosdavidv', 'mramirezcabello', 'jhoalys', 'pableostos']"
"#23FEB Quiero felicitar a todos mis colegas desde los puntos fronterizos con Colombia y con Brasil por su impecable trabajo informándonos. Pese a la incertidumbre y sin equipos de protección, siguen allí para difundir lo que está pasando. GRANDES #PeriodismoVenezolano","['feb', 'quiero', 'felicitar', 'colegas', 'puntos', 'fronterizos', 'colombia', 'brasil', 'impecable', 'trabajo', 'informándonos', 'pese', 'incertidumbre', 'equipos', 'protección', 'siguen', 'allí', 'difundir', 'pasando', 'grandes', 'periodismovenezolano']"
"En cadena nacional está el acto oficialista de Maduro, después de su discurso, una salsa en vivo... Mientras tanto, en Santa Elena de UAirén, al sur de Bolívar, reportan muertes por arma de fuego en las protestas...","['cadena', 'nacional', 'acto', 'oficialista', 'maduro', 'después', 'discurso', 'salsa', 'vivo', 'mientras', 'santa', 'elena', 'uairén', 'sur', 'bolívar', 'reportan', 'muertes', 'arma', 'fuego', 'protestas']"
"#23Feb 2:14 PM Al menos 18 heridos de bala han ingresado al hospital Rosario Vera Zurita de Santa Elena de Uairén, luego de que dispararan en una protesta que había frente al Fuerte Escamoto, a pocos metros de la frontera con Brasil | vía @albaysabel","['feb', 'pm', 'menos', 'heridos', 'bala', 'ingresado', 'hospital', 'rosario', 'vera', 'zurita', 'santa', 'elena', 'uairén', 'luego', 'dispararan', 'protesta', 'frente', 'fuerte', 'escamoto', 'pocos', 'metros', 'frontera', 'brasil', 'vía', 'albaysabel']"
#23F reportan represión con bombas lacrimógenas en las cercanías de la Alcaldía de Santa Elena de Uairén #Bolívar,"['reportan', 'represión', 'bombas', 'lacrimógenas', 'cercanías', 'alcaldía', 'santa', 'elena', 'uairén', 'bolívar']"
"El canciller de Brasil, Ernesto Araujo, publicó en su cuenta de Twitter que estará en la frontera este sábado para acompañar la entrega de la ayuda humanitaria que se logra en cooperación con EEUU. Fuente:  https://t.co/CM7oqyYzCz","['canciller', 'brasil', 'ernesto', 'araujo', 'publicó', 'cuenta', 'twitter', 'frontera', 'sábado', 'acompañar', 'entrega', 'ayuda', 'humanitaria', 'logra', 'cooperación', 'eeuu', 'fuente']"
"#22Feb Esta mañana llegó a Boa Vista el cargamento de ayuda humanitaria que ingresaría por la frontera entre Brasil y Venezuela, en un avión de la Fuerza Armada brasileña. La idea es que sean trasladados a la frontera la madrugada del #23Feb","['feb', 'mañana', 'llegó', 'boa', 'vista', 'cargamento', 'ayuda', 'humanitaria', 'ingresaría', 'frontera', 'brasil', 'venezuela', 'avión', 'fuerza', 'armada', 'brasileña', 'idea', 'trasladados', 'frontera', 'madrugada', 'feb']"
"#22Feb Me pregunto: Con el dinero que usaron para el concierto oficialista en la frontera con Colombia, ¿El gobierno podía terminar de reparar el pediátrico Menca de Leoni, en #SanFelix, que tiene casi un año cerrado por falta de dinero para terminar la remodelación?","['feb', 'pregunto', 'dinero', 'usaron', 'concierto', 'oficialista', 'frontera', 'colombia', '¿el', 'gobierno', 'podía', 'terminar', 'reparar', 'pediátrico', 'menca', 'leoni', 'sanfelix', 'casi', 'año', 'cerrado', 'falta', 'dinero', 'terminar', 'remodelación']"
"4. Del lado de Santa Elena, pobladores reportan cierre del puente Wara con obstáculos p/ impedir el paso de refuerzos militares a esta zona fronteriza de Venezuela. Quedan pocas horas para el #23Feb y crece la expectativa por la posible entrada de ayuda humanitaria desde #Brasil","['lado', 'santa', 'elena', 'pobladores', 'reportan', 'cierre', 'puente', 'wara', 'obstáculos', 'impedir', 'paso', 'refuerzos', 'militares', 'zona', 'fronteriza', 'venezuela', 'quedan', 'pocas', 'horas', 'feb', 'crece', 'expectativa', 'posible', 'entrada', 'ayuda', 'humanitaria', 'brasil']"
"3. Pues en Santa Elena (Ve) no había insumos para tratar sus heridas. Otros 8 baleados están recluidos en el hospital de Sta Elena de Uairén. Para las 10PM permanecen detenidos 4 militares en la comunidad indígena Kumaracapay y el general Montoya, comandante de la GNB en Bolívar","['pues', 'santa', 'elena', 've', 'insumos', 'tratar', 'heridas', 'baleados', 'recluidos', 'hospital', 'sta', 'elena', 'uairén', 'pm', 'permanecen', 'detenidos', 'militares', 'comunidad', 'indígena', 'kumaracapay', 'general', 'montoya', 'comandante', 'gnb', 'bolívar']"
"2. Inicialmente se pensó que su esposo, Rolando García, también había fallecido, pero sus allegados confirmaron que se desmayó siendo atendido en el hospital de Gran Sabana y lograron reanimarlo. Él junto a otros 6 heridos son atendidos en centros de salud del edo de Roraima (BR)","['inicialmente', 'pensó', 'esposo', 'rolando', 'garcía', 'fallecido', 'allegados', 'confirmaron', 'desmayó', 'siendo', 'atendido', 'hospital', 'gran', 'sabana', 'lograron', 'reanimarlo', 'junto', 'heridos', 'atendidos', 'centros', 'salud', 'edo', 'roraima', 'br']"
"#22Feb 1. Hoy una mujer fue asesinada y otras 15 personas resultaron heridas de bala tras una arremetida del Ejército en la comunidad de Kumaracapay, en la troncal 10, municipio Gran Sabana. Zoraida Rodríguez (46) fue la víctima y hacía empanadas en su comunidad","['feb', 'hoy', 'mujer', 'asesinada', 'personas', 'resultaron', 'heridas', 'bala', 'tras', 'arremetida', 'ejército', 'comunidad', 'kumaracapay', 'troncal', 'municipio', 'gran', 'sabana', 'zoraida', 'rodríguez', 'víctima', 'hacía', 'empanadas', 'comunidad']"
"Ex alcalde de Gran Sabana y líder del grupo Aretauka @ThinKarawak reporta un segundo fallecido en Kumaracapay, de nombre Rolando García #22Feb #GranSabana","['ex', 'alcalde', 'gran', 'sabana', 'líder', 'grupo', 'aretauka', 'thinkarawak', 'reporta', 'segundo', 'fallecido', 'kumaracapay', 'nombre', 'rolando', 'garcía', 'feb', 'gransabana']"
"#22Feb Hasta el momento el Ejército venezolano no reporta heridos del lado de los militares que dispararon contra los pemones en Kumaracapay, pero del lado indígena hay 12 heridos y una mujer de 46 años fallecida. #Bolívar #GranSabana","['feb', 'momento', 'ejército', 'venezolano', 'reporta', 'heridos', 'lado', 'militares', 'dispararon', 'pemones', 'kumaracapay', 'lado', 'indígena', 'heridos', 'mujer', 'años', 'fallecida', 'bolívar', 'gransabana']"
"Otros fueron trasladados a centros de salud en Pacaraima, por falta de insumos del lado venezolano #22Feb #GranSabana","['trasladados', 'centros', 'salud', 'pacaraima', 'falta', 'insumos', 'lado', 'venezolano', 'feb', 'gransabana']"
Anoche los pemones anunciaron que no permitirían la llegada de refuerzos de la GN para militarizar Santa Elena de Uairén. Hoy #22Feb fueron atacados por militares con disparos: 12 heridos y una mujer fallecida fue el saldo de la arremetida militar esta mañana.,"['anoche', 'pemones', 'anunciaron', 'permitirían', 'llegada', 'refuerzos', 'gn', 'militarizar', 'santa', 'elena', 'uairén', 'hoy', 'feb', 'atacados', 'militares', 'disparos', 'heridos', 'mujer', 'fallecida', 'saldo', 'arremetida', 'militar', 'mañana']"
"#21Feb El gobierno de Brasil descartó el uso de sus fuerzas militares en la frontera con Venezuela. Sin embargo, la Fuerza Armada venezolana ha trasladado tanquetas y refuerzos militares a Santa Elena de Uairén para acordonar la frontera y reforzar las alcabalas de la troncal 10","['feb', 'gobierno', 'brasil', 'descartó', 'uso', 'fuerzas', 'militares', 'frontera', 'venezuela', 'embargo', 'fuerza', 'armada', 'venezolana', 'trasladado', 'tanquetas', 'refuerzos', 'militares', 'santa', 'elena', 'uairén', 'acordonar', 'frontera', 'reforzar', 'alcabalas', 'troncal']"
"#21Feb Aunque no hay información específica sobre la cantidad de insumos, el gobierno de Brasil aseguró esta semana que proveería los insumos y el centro de acopio de la ayuda humanitaria en Pacaraima y Boa Vista, para ser traídos a Vzla en camiones venezolanos el #23F","['feb', 'aunque', 'información', 'específica', 'cantidad', 'insumos', 'gobierno', 'brasil', 'aseguró', 'semana', 'proveería', 'insumos', 'centro', 'acopio', 'ayuda', 'humanitaria', 'pacaraima', 'boa', 'vista', 'ser', 'traídos', 'vzla', 'camiones', 'venezolanos']"
"#21Feb Nicolás Maduro ordenó el cierre de la frontera #Venezuela-#Brasil a partir de hoy a las 8pm. Esta es la hora usual en que cierra el paso fronterizo, por lo que no fue sorpresa en Santa Elena de Uairén. Pobladores aseguran que mañana se encargarán de que sea reabierta.","['feb', 'nicolás', 'maduro', 'ordenó', 'cierre', 'frontera', 'venezuela', 'brasil', 'partir', 'hoy', 'pm', 'hora', 'usual', 'cierra', 'paso', 'fronterizo', 'sorpresa', 'santa', 'elena', 'uairén', 'pobladores', 'aseguran', 'mañana', 'encargarán', 'reabierta']"
"Crece la expectativa sobre la entrada de ayuda humanitaria por la frontera con Brasil, al sur de Bolívar. Y el sur de #Bolívar aquejado por apagones continuos de hasta 9 horas, lo que imposibilita las telecomunicaciones. Maduro anunció cierre de la frontera a partir de hoy 8pm","['crece', 'expectativa', 'entrada', 'ayuda', 'humanitaria', 'frontera', 'brasil', 'sur', 'bolívar', 'sur', 'bolívar', 'aquejado', 'apagones', 'continuos', 'horas', 'imposibilita', 'telecomunicaciones', 'maduro', 'anunció', 'cierre', 'frontera', 'partir', 'hoy', 'pm']"
"Ayuda a difundir, para la mamá de @Gabyanderez, necesitan nuestro apoyo | Un pulmón para Iraida  https://t.co/3I7gbtkChU","['ayuda', 'difundir', 'mamá', 'gabyanderez', 'necesitan', 'apoyo', 'pulmón', 'iraida']"
"@fresakoncrema No es indolencia. Lamentablemente la implementación de un sistema de recolección de basura con recolección selectiva (por tipo de desecho, para reciclar) y la construcción de un relleno sanitario adecuado escapa de las manos del voluntariado ciudadano.","['fresakoncrema', 'indolencia', 'lamentablemente', 'implementación', 'sistema', 'recolección', 'basura', 'recolección', 'selectiva', 'tipo', 'desecho', 'reciclar', 'construcción', 'relleno', 'sanitario', 'adecuado', 'escapa', 'manos', 'voluntariado', 'ciudadano']"
"Yo creo que Unare gana, la vía Caracas, la avenida Fuerzas Armadas, la Atlántico... aunque toda la ciudad es un vertedero de basura sin control 😭","['creo', 'unare', 'gana', 'vía', 'caracas', 'avenida', 'fuerzas', 'armadas', 'atlántico', 'aunque', 'toda', 'ciudad', 'vertedero', 'basura', 'control']"
Así opera la propaganda de Maduro en Twitter  https://t.co/Dq7T9L4X1G vía @elpais_tec,"['así', 'opera', 'propaganda', 'maduro', 'twitter', 'vía', 'elpais', 'tec']"
#12Feb esta fue una de las marchas más concurridas que he visto en #PuertoOrdaz en los últimos años  https://t.co/jSe2PYX0iq,"['feb', 'marchas', 'concurridas', 'visto', 'puertoordaz', 'últimos', 'años']"
"La marcha de este #12Feb en #PuertoOrdaz fue apoteósica, muchos jóvenes siguen creyendo en el país. Feliz Día de la Juventud a todos y mi especial reconocimiento a los jóvenes que aportan, que suman, que luchan, que no se dejan vencer y persisten en sus metas. Sigan brillando.","['marcha', 'feb', 'puertoordaz', 'apoteósica', 'jóvenes', 'siguen', 'creyendo', 'país', 'feliz', 'día', 'juventud', 'especial', 'reconocimiento', 'jóvenes', 'aportan', 'suman', 'luchan', 'dejan', 'vencer', 'persisten', 'metas', 'sigan', 'brillando']"
#12Feb 9:50Am redoma Chilemex #PuertoOrdaz  https://t.co/ETwLmIX7MG,"['feb', 'am', 'redoma', 'chilemex', 'puertoordaz']"
#12Feb 9:26 AM concentración para la marcha de este Día de la Juventud en la redoma Chilemex #PuertoOrdaz. El punto de llegada será el Paseo Rotario.  https://t.co/rh8RBcOJ9X,"['feb', 'am', 'concentración', 'marcha', 'día', 'juventud', 'redoma', 'chilemex', 'puertoordaz', 'punto', 'llegada', 'paseo', 'rotario']"
"A dos meses de intervención de mataderos en el estado Bolívar, la venta de carne disminuyó 80 %  https://t.co/YIhtA5BsUE vía @ElPitazoTV","['dos', 'meses', 'intervención', 'mataderos', 'bolívar', 'venta', 'carne', 'disminuyó', 'vía', 'elpitazotv']"
Voces del Desamparo: El Pedro que no era  https://t.co/NbV8bbRnp6 vía @ElPitazoTV,"['voces', 'desamparo', 'pedro', 'vía', 'elpitazotv']"
😔,[]
@YecPerez3 @ElPitazoTV Gracias!,"['yecperez', 'elpitazotv', 'gracias']"
"Este es un muy buen ejemplo para ilustrar el libro ""Las leyes fundamentales de la estupidez humana"", de Carlo Cipolla.","['buen', 'ejemplo', 'ilustrar', 'libro', 'leyes', 'fundamentales', 'estupidez', 'humana', 'carlo', 'cipolla']"
@mramirezcabello Gracias por escuchar y compartir.,"['mramirezcabello', 'gracias', 'escuchar', 'compartir']"
"Converso con mis compañeras: 2 días sin luz en Ocumare, sin agua y sin internet en Pto La Cruz, Pto Ordaz y Maturín, apagones frecuentes y hasta de 8 hrs en San Cristóbal... Todo en casa.  Salir a la calle y enfrentar la hiperinflación y la escasez es otro drama diferente. #Vzla","['converso', 'compañeras', 'días', 'luz', 'ocumare', 'agua', 'internet', 'pto', 'cruz', 'pto', 'ordaz', 'maturín', 'apagones', 'frecuentes', 'hrs', 'san', 'cristóbal', 'casa', 'salir', 'calle', 'enfrentar', 'hiperinflación', 'escasez', 'drama', 'diferente', 'vzla']"
"Pasar casi dos días sin internet y retomar el trabajo acumulado, tarde, para que se te vuelva a ir. Gracias @salaprensaCantv","['pasar', 'casi', 'dos', 'días', 'internet', 'retomar', 'trabajo', 'acumulado', 'tarde', 'vuelva', 'ir', 'gracias', 'salaprensacantv']"
@danizuritac yes,"['danizuritac', 'yes']"
Maduro dice que podrían encarcelar a Guaidó después del 23 de febrero  https://t.co/U48Tdc9L7r vía @ElPitazoTV,"['maduro', 'dice', 'podrían', 'encarcelar', 'guaidó', 'después', 'febrero', 'vía', 'elpitazotv']"
Estafadores hicieron una lista falsa para la ayuda humanitaria  https://t.co/um3M3Scb09 vía @ElPitazoTV,"['estafadores', 'hicieron', 'lista', 'falsa', 'ayuda', 'humanitaria', 'vía', 'elpitazotv']"
VIDEO | Habitantes de #Táchira bloquearon el paso a tanqueta del Ejército  https://t.co/FIlQXIcq3g vía @ElPitazoTV,"['video', 'habitantes', 'táchira', 'bloquearon', 'paso', 'tanqueta', 'ejército', 'vía', 'elpitazotv']"
"¿Cuántas veces hemos escuchado esto? En 2015 Maduro prometió sustituir las ""perreras"" de Cd Guayana con microbuses... Ahora no solo hay perreras sino camiones volteos transportando gente de pie.","['¿cuántas', 'veces', 'escuchado', 'maduro', 'prometió', 'sustituir', 'perreras', 'cd', 'guayana', 'microbuses', 'ahora', 'solo', 'perreras', 'sino', 'camiones', 'volteos', 'transportando', 'gente', 'pie']"
Comunicado de #Caritas Venezuela ante la posibilidad de la llegada de ayuda humanitaria al país #4Feb  https://t.co/g3wGc1vb56,"['comunicado', 'caritas', 'venezuela', 'posibilidad', 'llegada', 'ayuda', 'humanitaria', 'país', 'feb']"
Ayuda humanitaria llegará al Puente Internacional de Tienditas en Cúcuta  https://t.co/vU9iFfi5kP vía @ElPitazoTV,"['ayuda', 'humanitaria', 'llegará', 'puente', 'internacional', 'tienditas', 'cúcuta', 'vía', 'elpitazotv']"
#2Feb Hoy hubo marchas multitudinarias de la oposición en todo el país. El oficialismo solo tuvo una concentración en Caracas. Hablemos de apoyo popular... #Venezuela,"['feb', 'hoy', 'marchas', 'multitudinarias', 'oposición', 'país', 'oficialismo', 'solo', 'concentración', 'caracas', 'hablemos', 'apoyo', 'popular', 'venezuela']"
"@danieletz No es ""creerle a ciegas"", es que no hay registro de detenciones. ¿Usted cree que si a un padre le detienen a su hijo menor de edad al salir del colegio, no va a denunciarlo formalmente con nombre y apellido? ¿Cree que los colegios se prestarían para semejante abuso?","['danieletz', 'creerle', 'ciegas', 'registro', 'detenciones', '¿usted', 'cree', 'si', 'padre', 'detienen', 'hijo', 'menor', 'edad', 'salir', 'colegio', 'va', 'denunciarlo', 'formalmente', 'nombre', 'apellido', '¿cree', 'colegios', 'prestarían', 'semejante', 'abuso']"
"@oliviadelv Si puedes, pásame la info, porfa.","['oliviadelv', 'si', 'puedes', 'pásame', 'info', 'porfa']"
"Verifiquen la naturaleza del audio, pregunten, chequeen los medios formales antes de difundir masivamente informaciones tan delicadas que terminan siendo falsas pero igual generan caos y zozobra. No es momento para esto, es momento de cordura y sensatez para los venezolanos","['verifiquen', 'naturaleza', 'audio', 'pregunten', 'chequeen', 'medios', 'formales', 'difundir', 'masivamente', 'informaciones', 'tan', 'delicadas', 'terminan', 'siendo', 'falsas', 'igual', 'generan', 'caos', 'zozobra', 'momento', 'momento', 'cordura', 'sensatez', 'venezolanos']"
"Ahora me pregunto: Quienes difundieron esos audios y, sin pruebas, aseguraban que era ""totalmente cierto"", ¿entenderán lo delicado que es masificar una información tan escandalosa sin confirmar? ¡Por favor, conciencia! Verifiquen la procedencia de las informaciones...","['ahora', 'pregunto', 'difundieron', 'audios', 'pruebas', 'aseguraban', 'totalmente', 'cierto', '¿entenderán', 'delicado', 'masificar', 'información', 'tan', 'escandalosa', 'confirmar', '¡por', 'favor', 'conciencia', 'verifiquen', 'procedencia', 'informaciones']"
Ayer corrieron audios falsos sobre reclutamiento de menores en #PuertoOrdaz. Hoy los directores de los 2 planteles mencionados en los audios desminitieron todo en entrevista a @CorreodelCaroni y gracias a esto ya no se difunden más los audios en WhatsApp,"['ayer', 'corrieron', 'audios', 'falsos', 'reclutamiento', 'menores', 'puertoordaz', 'hoy', 'directores', 'planteles', 'mencionados', 'audios', 'desminitieron', 'entrevista', 'correodelcaroni', 'gracias', 'difunden', 'audios', 'whatsapp']"
En Ciudad Guayana hubo 20 manifestaciones este 30E para exigir canal humanitario  https://t.co/WsiNLdS79i vía @ElPitazoTV,"['ciudad', 'guayana', 'manifestaciones', 'exigir', 'canal', 'humanitario', 'vía', 'elpitazotv']"
#31ene 40.600 Bs. S. Cuesta un Calcibon de 30 pastillas. Ni 2 salarios mínimos alcanzan para costearse un mes de tratamiento de calcio. #Venezuela en 2019,"['ene', 'bs', 'cuesta', 'calcibon', 'pastillas', 'salarios', 'mínimos', 'alcanzan', 'costearse', 'mes', 'tratamiento', 'calcio', 'venezuela']"
Intersectorial de Trabajadores de Guayana denuncia amedrentamiento a expresidente del sindicato de Sidor  https://t.co/oO8ANR1R3F vía @ElPitazoTV,"['intersectorial', 'trabajadores', 'guayana', 'denuncia', 'amedrentamiento', 'expresidente', 'sindicato', 'sidor', 'vía', 'elpitazotv']"
Adolescente liberado en el estado Bolívar denunció torturas por parte de funcionarios militares  https://t.co/CLRBErh1Ye vía @ElPitazoTV,"['adolescente', 'liberado', 'bolívar', 'denunció', 'torturas', 'parte', 'funcionarios', 'militares', 'vía', 'elpitazotv']"
