tweet,tweet_tokenized
9 people followed me and 17 people unfollowed me in the last day. Thank you  http://t.co/2fsHqrSmJ3 app,"['people', 'followed', 'and', 'people', 'unfollowed', 'in', 'the', 'last', 'day', 'thank', 'you', 'app']"
@FVF_Oficial Si se les hace tan complicado mandar la señal en vivo y en directo para Venezuela no hagan amistosos tan lejos entonces...,"['fvf', 'oficial', 'si', 'hace', 'tan', 'complicado', 'mandar', 'señal', 'vivo', 'directo', 'venezuela', 'hagan', 'amistosos', 'tan', 'lejos', 'entonces']"
CSM tocara ESPN play,"['csm', 'tocara', 'espn', 'play']"
Como coño es posible que Tves anuncié el juego de la selección y de la noche a la mañana digan que va en diferido @TVesAlDia,"['coño', 'posible', 'tves', 'anuncié', 'juego', 'selección', 'noche', 'mañana', 'digan', 'va', 'diferido', 'tvesaldia']"
Bueno en vez de avanzar estamos retrocediendo...,"['bueno', 'vez', 'avanzar', 'retrocediendo']"
@ArellanoCFC gracias mi pana,"['arellanocfc', 'gracias', 'pana']"
Confirmen mañana Tves pasara el juego de la selección en vivo?,"['confirmen', 'mañana', 'tves', 'pasara', 'juego', 'selección', 'vivo']"
6 people followed me and 12 people unfollowed me in the last day. Thank you  http://t.co/2fsHqrSmJ3 app,"['people', 'followed', 'and', 'people', 'unfollowed', 'in', 'the', 'last', 'day', 'thank', 'you', 'app']"
9 people followed me and 15 people unfollowed me in the last day. Thank you  http://t.co/2fsHqrSmJ3 app,"['people', 'followed', 'and', 'people', 'unfollowed', 'in', 'the', 'last', 'day', 'thank', 'you', 'app']"
Bien bueno nojoda...,"['bien', 'bueno', 'nojoda']"
Tiempo sin pasar por acá.,"['tiempo', 'pasar', 'acá']"
Buenas.,['buenas']
7 people followed me and 25 people unfollowed me in the last day. Thank you  http://t.co/2fsHqrSmJ3 app,"['people', 'followed', 'and', 'people', 'unfollowed', 'in', 'the', 'last', 'day', 'thank', 'you', 'app']"
9 people followed me and 15 people unfollowed me in the last day. Thank you  http://t.co/2fsHqrSmJ3 app,"['people', 'followed', 'and', 'people', 'unfollowed', 'in', 'the', 'last', 'day', 'thank', 'you', 'app']"
@FVF_Oficial Todos los venezolanos esperamos que hagan la gestión para tener la señal a tiempo.,"['fvf', 'oficial', 'venezolanos', 'esperamos', 'hagan', 'gestión', 'tener', 'señal', 'tiempo']"
"Despertarse temprano para ver el comienzo de un nuevo ciclo con Chita, Vamos Vinotinto.","['despertarse', 'temprano', 'ver', 'comienzo', 'nuevo', 'ciclo', 'chita', 'vamos', 'vinotinto']"
"1 a 1, Vamos vinotinto...","['vamos', 'vinotinto']"
8 people followed me and 22 people unfollowed me in the last day. Thank you  http://t.co/2fsHqrSmJ3 app,"['people', 'followed', 'and', 'people', 'unfollowed', 'in', 'the', 'last', 'day', 'thank', 'you', 'app']"
"Today stats: 11 followers, 28 unfollowers and followed 9 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 15 followers, 23 unfollowers and followed 7 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
UF para los divos.,"['uf', 'divos']"
"Por lo que fue, por lo que pudo ser, por lo que hay, por lo que puede pasar y por lo que venga...","['pudo', 'ser', 'puede', 'pasar', 'venga']"
"Muchos dejan las cosas para ultima hora, un ejemplo es el Manchester United.","['dejan', 'cosas', 'ultima', 'hora', 'ejemplo', 'manchester', 'united']"
Que pierda el Real Madrid &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;.,"['pierda', 'real', 'madrid', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt']"
"@Anahirsitaa me alegra, fino :D","['anahirsitaa', 'alegra', 'fino']"
"@Anahirsitaa Hola, Como estas?","['anahirsitaa', 'hola']"
Llegar negro a tu casa &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,"['llegar', 'negro', 'casa', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt']"
Hola.,['hola']
"Today stats: 10 followers, 26 unfollowers and followed 4 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
@_Futbolero_ TUITAZO RT RT RT,"['futbolero', 'tuitazo', 'rt', 'rt', 'rt']"
"Today stats: 11 followers, 13 unfollowers and followed 4 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 8 followers, 17 unfollowers and followed 4 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 14 followers, 18 unfollowers and followed 7 people via  http://t.co/dfk1Ur0JcJ","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 15 followers, 19 unfollowers and followed 2 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 14 followers, 15 unfollowers and followed 10 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 18 followers, 16 unfollowers and followed 15 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
Hay gente que se pasa de exagerada.,"['gente', 'pasa', 'exagerada']"
"Today stats: 10 followers, 14 unfollowers and followed 5 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 7 followers, 21 unfollowers and followed 16 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
Visca Barça.,"['visca', 'barça']"
"Today stats: 15 followers, 14 unfollowers and followed 2 people via  http://t.co/dfk1Ur0JcJ","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
Siempre es mejor ser directo.,"['siempre', 'mejor', 'ser', 'directo']"
"Twitter RT @iQueDrogado: #Encuesta ¿Cual red social se presta mas para la pornografía ""Facebook"" o ""Twitter""? ¡RESPONDAN!","['twitter', 'rt', 'iquedrogado', 'encuesta', '¿cual', 'red', 'social', 'presta', 'mas', 'pornografía', 'facebook', 'twitter', '¡respondan']"
Confiar en alguien me enseñó a no confiar en nadie.,"['confiar', 'alguien', 'enseñó', 'confiar', 'nadie']"
"Today stats: 7 followers, 12 unfollowers and followed 6 people via  http://t.co/2fsHqrSmJ3","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
No RT @iAleeah_: si una chama trata bonito a todos ¿es una?,"['rt', 'ialeeah', 'si', 'chama', 'trata', 'bonito', '¿es']"
Fav si eres falso.,"['fav', 'si', 'falso']"
Yo no hablo con falsos mrk.,"['hablo', 'falsos', 'mrk']"
Que se piquen por cualquier vaina &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,"['piquen', 'cualquier', 'vaina', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt']"
No me digas nada por favor...,"['digas', 'favor']"
@yormanjhosue @FCBarcelona_es si 2 veces seguidas no creo que pase,"['yormanjhosue', 'fcbarcelona', 'si', 'veces', 'seguidas', 'creo', 'pase']"
@yormanjhosue @FCBarcelona_es estoy claro pero digo por la suspensión de fichajes que van apelar con el Tas,"['yormanjhosue', 'fcbarcelona', 'claro', 'digo', 'suspensión', 'fichajes', 'van', 'apelar', 'tas']"
Puta suspensión de 2 años.,"['puta', 'suspensión', 'años']"
Mas jodido que el Barcelona no esta ningún equipo.,"['mas', 'jodido', 'barcelona', 'ningún', 'equipo']"
RT @__MeDicenJavi: Demenciand0 bale berga la bida.,"['rt', 'medicenjavi', 'demenciand', 'bale', 'berga', 'bida']"
Puta bida.,"['puta', 'bida']"
Que peo con la señal.,"['peo', 'señal']"
@MaferDelRey JAHSJHSSHSKSHhsh,"['maferdelrey', 'jahsjhsshskshhsh']"
Últimamente estoy seco de tweets.,"['últimamente', 'seco', 'tweets']"
Hola.,['hola']
"Today stats: 11 followers, 19 unfollowers and followed 16 people via  http://t.co/dfk1Ur0JcJ","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
Play RT @Paoacp_: Que prefieren xbox o play? ah?,"['play', 'rt', 'paoacp', 'prefieren', 'xbox', 'play', 'ah']"
Un helado a esta hora con este calor no caería mal.,"['helado', 'hora', 'calor', 'caería', 'mal']"
Bañarse y escuchar música a la vez &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,"['bañarse', 'escuchar', 'música', 'vez', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt']"
Que ignorancia de algunas personas.,"['ignorancia', 'personas']"
Zzzzzzzzzzz.,['zzzzzzzzzzz']
"@ale_kmas cantar un gol de tu selección en cualquier competición es lo mejor y así lo sentimos los venezolanos, así sea un simple amistoso","['ale', 'kmas', 'cantar', 'gol', 'selección', 'cualquier', 'competición', 'mejor', 'así', 'sentimos', 'venezolanos', 'así', 'simple', 'amistoso']"
"@Alex_candal es un grande y el de muestra que no le tiembla el pulso para decir lo que siente, CRACK.","['alex', 'candal', 'grande', 'muestra', 'tiembla', 'pulso', 'decir', 'crack']"
@ale_kmas brother que la VINOTINTO no haya ido a un mundial no significa que los venezolanos no saben de fútbol...,"['ale', 'kmas', 'brother', 'vinotinto', 'ido', 'mundial', 'significa', 'venezolanos', 'saben', 'fútbol']"
#futboltotaldirectvgoljames Yo le doy 2 puntos porque trata de acompañar la jugada  pero en cuanto a la importancia para James obviamente 10,"['futboltotaldirectvgoljames', 'doy', 'puntos', 'trata', 'acompañar', 'jugada', 'cuanto', 'importancia', 'james', 'obviamente']"
"Today stats: 16 followers, 14 unfollowers and followed 12 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
Buenas Noches.,"['buenas', 'noches']"
JAHAHJJJAJKJSSJH QQ RT @Tweetsito_: Cuando voy a una rumba adjkansksd.  http://t.co/yhpd9eczix,"['jahahjjjajkjssjh', 'qq', 'rt', 'tweetsito', 'voy', 'rumba', 'adjkansksd']"
De que hablan?,['hablan']
"Con el Ipad, la pc y el teléfono de mi mama he sobrevivido estos 3 meses sin teléfono.","['ipad', 'pc', 'teléfono', 'mama', 'sobrevivido', 'meses', 'teléfono']"
Amen RT @10joseantonio10: Demenciand0 Vamos que nuestro crack hara dos goles mañana te lo aseguro.,"['amen', 'rt', 'joseantonio', 'demenciand', 'vamos', 'crack', 'hara', 'dos', 'goles', 'mañana', 'aseguro']"
"Mañana @salorondon23 en pre champions, VAMOS NOJODA.","['mañana', 'salorondon', 'pre', 'champions', 'vamos', 'nojoda']"
IG: Jorge_Vilo,"['ig', 'jorge', 'vilo']"
Quédate con quien te busque para arreglar las cosas y no con quien te escriba para seguir peleando.,"['quédate', 'busque', 'arreglar', 'cosas', 'escriba', 'seguir', 'peleando']"
Agregenme a sus listas y los agrego a la mia.,"['agregenme', 'listas', 'agrego', 'mia']"
@Enanalml Si :(,"['enanalml', 'si']"
Que rápido pasan los días.,"['rápido', 'pasan', 'días']"
@Enanalml esos días cuando tenia teléfono,"['enanalml', 'días', 'tenia', 'teléfono']"
Nunca puedes dejar de intentarlo.,"['nunca', 'puedes', 'dejar', 'intentarlo']"
Que ladilla con las actualizaciones.,"['ladilla', 'actualizaciones']"
Yo siempre disfruto cada gol que le marcan al Real Madrid.,"['siempre', 'disfruto', 'cada', 'gol', 'marcan', 'real', 'madrid']"
Muy buen partido el de hoy.,"['buen', 'partido', 'hoy']"
Buenas.,['buenas']
"Today stats: 9 followers, 14 unfollowers and followed 6 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 15 followers, 17 unfollowers and followed 42 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
Visça Barça.,"['visça', 'barça']"
Siempre esta así mrk RT @Its_Twuittero: Cantv esta de lo peor,"['siempre', 'así', 'mrk', 'rt', 'its', 'twuittero', 'cantv', 'peor']"
Esos son los efectos de las drogas RT @YQueMerlis: ¿Como van a extrañar el liceo? ¿Quien les hizo tanto daño?,"['efectos', 'drogas', 'rt', 'yquemerlis', '¿como', 'van', 'extrañar', 'liceo', '¿quien', 'hizo', 'daño']"
RT @YQueMerlis: ¿Como van a extrañar el liceo? ¿Quien les hizo tanto daño?,"['rt', 'yquemerlis', '¿como', 'van', 'extrañar', 'liceo', '¿quien', 'hizo', 'daño']"
RT @Davdisaac: Jsjajaja maldito jorge,"['rt', 'davdisaac', 'jsjajaja', 'maldito', 'jorge']"
Nunca lo entenderás hasta que te pase a ti.,"['nunca', 'entenderás', 'pase']"
Espero ver mas tarde el tridente titular del Barca.,"['espero', 'ver', 'mas', 'tarde', 'tridente', 'titular', 'barca']"
RT @CanalBarca: Neymar estará también listo para el Gamper teniendo en cuenta que ha estado trabajando toda la semana con el grupo.,"['rt', 'canalbarca', 'neymar', 'listo', 'gamper', 'cuenta', 'trabajando', 'toda', 'semana', 'grupo']"
RT @laquetemueveel_: No se la tiren de divos y faveen.,"['rt', 'laquetemueveel', 'tiren', 'divos', 'faveen']"
Diplo - Random White Dude Be On KIIS FM (Mix) &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,"['diplo', 'random', 'white', 'dude', 'be', 'on', 'kiis', 'fm', 'mix', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt']"
Por estar bajo el maldito efecto del alcohol.,"['bajo', 'maldito', 'efecto', 'alcohol']"
Ya me esta pegando levantarme los domingos temprano.,"['pegando', 'levantarme', 'domingos', 'temprano']"
Yo me ladillo demasiado rápido de las canciones.,"['ladillo', 'demasiado', 'rápido', 'canciones']"
Yo pongo el anís y tu pones el ron.,"['pongo', 'anís', 'pones', 'ron']"
Cuando hay ganas no importa el lugar.,"['ganas', 'importa', 'lugar']"
@Paoacp_ si pero es algo y lo mas importante es que puede jugar contra el Real Madrid.,"['paoacp', 'si', 'mas', 'importante', 'puede', 'jugar', 'real', 'madrid']"
Hola.,['hola']
@Paoacp_ y Luis  Suarez,"['paoacp', 'luis', 'suarez']"
"Today stats: 11 followers, 22 unfollowers and followed 75 people via  http://t.co/dfk1UriSqR","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
A una amiga nunca se le traciona.,"['amiga', 'nunca', 'traciona']"
@Demenciand0 Salud,"['demenciand', 'salud']"
Somos los que somos y estamos los que estamos.,[]
Nestea RT @Indisciplinad0: ¿Nestea de durazno o Coca-cola? #Encuesta,"['nestea', 'rt', 'indisciplinad', '¿nestea', 'durazno', 'coca', 'cola', 'encuesta']"
Estar sin teléfono es como si todos los días fueran domingo.,"['teléfono', 'si', 'días', 'domingo']"
Que sábado tan domingo...,"['sábado', 'tan', 'domingo']"
Tiempo sin tuitear &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,"['tiempo', 'tuitear', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt', 'lt']"
Buenas.,['buenas']
"Today stats: 9 followers, 14 unfollowers and followed 4 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 12 followers, 22 unfollowers and followed 3 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 13 followers, 22 unfollowers and followed 12 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
La final de la Libertadores tiene su magia y buen nivel futbolistico.,"['final', 'libertadores', 'magia', 'buen', 'nivel', 'futbolistico']"
"Today stats: 18 followers, 24 unfollowers and followed 4 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 13 followers, 18 unfollowers and followed 5 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
JAHJSHJJHSJSJSHJHJSJ RT @Contextualizado: MAMAGUEVA SEAASJFASHFDAJSHFASDJASFASDJASD  http://t.co/Y637V0HTxU,"['jahjshjjhsjsjshjhjsj', 'rt', 'contextualizado', 'mamagueva', 'seaasjfashfdajshfasdjasfasdjasd']"
"Tweetdeck se me actualiza como cada 3 minutos, que ladilla.","['tweetdeck', 'actualiza', 'cada', 'minutos', 'ladilla']"
Esa descarga me tiene el webo flaco.,"['descarga', 'webo', 'flaco']"
No hay nada mas lento que las descargas de Playstation store.,"['mas', 'lento', 'descargas', 'playstation', 'store']"
"Today stats: 8 followers, 20 unfollowers and followed 4 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 9 followers, 23 unfollowers and followed 5 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 14 followers, 29 unfollowers and followed 6 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
"Today stats: 15 followers, 18 unfollowers and followed 25 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
Buenas.,['buenas']
"Today stats: 35 followers, 21 unfollowers and followed 43 people via  http://t.co/YpgwmOKXgC","['today', 'stats', 'followers', 'unfollowers', 'and', 'followed', 'people', 'via']"
Mejor me voy la ladilla me consume.,"['mejor', 'voy', 'ladilla', 'consume']"
Buenas Noches.,"['buenas', 'noches']"
¿Cuál es la fruta más deliciosa? — la piña.  http://t.co/qUJ637lxiw,"['¿cuál', 'fruta', 'deliciosa', 'piña']"
En los momentos de ladilla es bueno abrir el ask pa' ve,"['momentos', 'ladilla', 'bueno', 'abrir', 'ask', 'pa', 've']"
Que te maldigan en instagram &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,"['maldigan', 'instagram', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt']"
"Poner el ""JAJAJAJAJA"" al final para que no suene tan fuerte...","['poner', 'jajajajaja', 'final', 'suene', 'tan', 'fuerte']"
Tenia tiempo que no pasaba de 20 favs en un tweet.,"['tenia', 'tiempo', 'pasaba', 'favs', 'tweet']"
"A mi me da sueño toda la tarde, mañana pero en la noche se me quita.","['da', 'sueño', 'toda', 'tarde', 'mañana', 'noche', 'quita']"
Quiero ir a Tucacas.,"['quiero', 'ir', 'tucacas']"
