,word,count
650,cometiste,1
651,criticar,1
652,apenas,3
653,publiques,1
654,tarde,6
655,becerros,2
656,convocados,2
657,carlosdbautista,1
658,buenas,17
659,noches,7
660,casualidad,1
661,manejas,1
662,publicación,1
663,saludos,2
664,mimaltinpolar,2
665,empanada,1
666,pollo,1
667,dtvtotal,1
668,líquido,1
669,serie,1
670,goooooooooool,9
671,nojodaaaaaaaaaaaaaa,1
672,ratón,2
673,martes,1
674,maldición,3
675,tomorrowland,1
676,nitanlob,2
677,fácil,2
678,marico,4
679,haces,1
680,cocinar,1
681,gradas,1
682,campeones,1
683,mamaguevoooooooooooooo,1
684,mamaguevooooooooooo,1
685,lacapitalesaurinegra,2
686,mamen,1
687,guevo,2
688,jesus,1
689,solofutbol,1
690,dio,1
691,responder,2
692,sale,1
693,tweet,2
694,pregunta,1
695,esperado,1
696,cerca,1
697,directvsportsve,1
698,elclásiconacional,1
699,afrojack,1
700,panas,1
701,judas,1
702,aurinegroooo,2
703,pongan,1
704,esperandoooooo,1
705,aquí,2
706,pueblo,1
707,todosapueblonuevo,2
708,ovelio,2
709,fabian,2
710,esperaba,2
711,atlético,1
712,ida,1
713,bayern,1
714,porto,1
715,vuelta,1
716,baile,1
717,juventus,1
718,tos,1
719,final,6
720,champions,2
721,fines,1
722,aquimandaelhampa,2
723,corrupción,1
724,disfrazados,1
725,policía,1
726,ineficacia,1
727,cuerpos,1
728,seguridad,1
729,declararle,1
730,hampa,1
731,suerte,5
732,carreras,1
733,largas,1
734,malditaaaaaaaaaaa,1
735,seaaaaaa,1
736,usb,5
737,unas,2
738,jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja,1
739,aurinegro,3
740,equipo,2
741,historia,1
742,fútbol,3
743,nacional,1
744,futboltotaldirectvdeportivotachira,1
745,futboltotaldirectvcristianobien,2
746,grita,1
747,cualquier,4
748,gol,5
749,marque,1
750,bien,9
751,falte,1
752,respeto,1
753,rival,1
754,salgo,1
755,joder,1
756,puentes,1
757,rt,40
758,isosmaryj,1
759,quién,1
760,playa,1
761,santa,1
762,único,2
763,pedir,1
764,favores,1
765,hola,26
766,carloss,6
767,david,8
768,wn,1
769,aprovechando,1
770,actualizacion,1
771,whatsapp,1
772,estan,1
773,pasando,1
774,locas,1
775,callate,1
776,negro,3
777,mmg,1
778,chance,1
779,barquisimetana,1
780,twittear,1
781,animos,1
782,ojala,2
783,beta,2
784,sigo,1
785,escuchando,1
786,sets,2
787,skrillex,6
788,guetta,3
789,pc,2
790,acuerdan,1
791,aprendemos,1
792,reírnos,1
793,mismos,1
794,dolerá,1
795,digan,3
796,cagaron,1
797,ultralive,33
